"","Duration..in.seconds.","ResponseId","UserLanguage","ses_gender","ses_year_born.","ses_region.","ses_education","ses_income","ses_children","ses_citizen_status","ses_employ_status","ses_household_compo_1","ses_household_compo_2","ses_household_compo_3","ses_household_compo_4","ideo_left_right_1","ideo_interest._1","attention","budget_issue_imp_1","budget_issue_imp_2","budget_issue_imp_3","budget_issue_imp_4","budget_issue_imp_5","budget_spend_prio_6","budget_spend_prio_7","budget_spend_prio_8","budget_spend_prio_9","budget_spend_prio_10","tradeoff_cc1_tax","tradeoff_cc1_cut","tradeoff_cc1_debt","tradeoff_cc1_no_spend","tradeoff_ge_tax","tradeoff_ge_cut","tradeoff_ge_debt","tradeoff_ge_no_spend","tradeoff_tax_less_services","tradeoff_tax_sales_tax","tradeoff_tax_inc_tax","tradeoff_tax_wealth_tax","tradeoff_hc_all","tradeoff_hc_spend","tradeoff_hc_pensions","tradeoff_cc2_all","tradeoff_cc2_low_inc","tradeoff_cc2_educ_all","tradeoff_cc2_educ_low_inc","redis_fei_can1","redis_fei_can2.","redis_pnvo_rich","redis_pnvo_poor.","redis_fid_can","redis_prev_freerider","redis_iden_freerider","redis_human_nature.","PID","province","ses_language_clean","ideo_vote_fed_clean","ideo_vote_prov_clean","ideo_define_clean","trust_social_clean","trust_inst_pp","trust_inst_fed","trust_inst_prov","trust_inst_media","ses_region_cat","budget_spend_prio_health_num","budget_spend_prio_health_raw","budget_spend_prio_health_norm","budget_spend_prio_seniors_num","budget_spend_prio_seniors_raw","budget_spend_prio_seniors_norm","budget_spend_prio_cc_num","budget_spend_prio_cc_raw","budget_spend_prio_cc_norm","budget_spend_prio_ecn_num","budget_spend_prio_ecn_raw","budget_spend_prio_ecn_norm","budget_spend_prio_clim_num","budget_spend_prio_clim_raw","budget_spend_prio_clim_norm","tradeoff_cc1_tax_bin","tradeoff_cc1_tax_intensity","tradeoff_cc1_cut_bin","tradeoff_cc1_cut_intensity","tradeoff_cc1_debt_bin","tradeoff_cc1_debt_intensity","tradeoff_cc1_no_spend_bin","tradeoff_cc1_no_spend_intensity","tradeoff_ge_tax_bin","tradeoff_ge_tax_intensity","tradeoff_ge_cut_bin","tradeoff_ge_cut_intensity","tradeoff_ge_debt_bin","tradeoff_ge_debt_intensity","tradeoff_ge_no_spend_bin","tradeoff_ge_no_spend_intensity","tradeoff_tax_less_services_bin","tradeoff_tax_less_services_intensity","tradeoff_tax_sales_tax_bin","tradeoff_tax_sales_tax_intensity","tradeoff_tax_inc_tax_bin","tradeoff_tax_inc_tax_intensity","tradeoff_tax_wealth_tax_bin","tradeoff_tax_wealth_tax_intensity","tradeoff_hc_all_bin","tradeoff_hc_all_intensity","tradeoff_hc_spend_bin","tradeoff_hc_spend_intensity","tradeoff_hc_pensions_bin","tradeoff_hc_pensions_intensity","tradeoff_cc2_all_bin","tradeoff_cc2_all_intensity","tradeoff_cc2_low_inc_bin","tradeoff_cc2_low_inc_intensity","tradeoff_cc2_educ_all_bin","tradeoff_cc2_educ_all_intensity","tradeoff_cc2_educ_low_inc_bin","tradeoff_cc2_educ_low_inc_intensity","tradeoff_cc1_tax_strong","tradeoff_cc1_cut_strong","tradeoff_cc1_debt_strong","tradeoff_cc1_no_spend_strong","tradeoff_ge_tax_strong","tradeoff_ge_cut_strong","tradeoff_ge_debt_strong","tradeoff_ge_no_spend_strong","tradeoff_tax_less_services_strong","tradeoff_tax_sales_tax_strong","tradeoff_tax_inc_tax_strong","tradeoff_tax_wealth_tax_strong","tradeoff_hc_all_strong","tradeoff_hc_spend_strong","tradeoff_hc_pensions_strong","tradeoff_cc2_all_strong","tradeoff_cc2_low_inc_strong","tradeoff_cc2_educ_all_strong","tradeoff_cc2_educ_low_inc_strong","redis_intelligence_num","redis_intelligence_bin","redis_opportunity_num","redis_opportunity_bin","redis_reasons_rich_num","redis_reasons_rich_bin","redis_reasons_poor_num","redis_reasons_poor_bin","redis_effort_num","redis_effort_bin","redis_social_benefits_num","redis_social_benefits_bin","redis_welfare_num","redis_welfare_bin","redis_no_cheat_system_num","redis_no_cheat_system_bin","trust_social_num","trust_social_bin","trust_inst_pp_num","trust_inst_pp_bin","trust_inst_fed_num","trust_inst_fed_bin","trust_inst_prov_num","trust_inst_prov_bin","trust_inst_media_num","trust_inst_media_bin"
"177",1379,"R_3pKsXTLXS0sehJ8","FR","Male",1970,"Quebec","Bachelor’s degree","$60,001 to $90,000","Alone with children","Yes","Working full-time (35 or more hours per week)",0,0,1,0,4,6,"Brown",1,3,2,5,4,25,20,15,20,20,0,0,0,100,30,50,20,0,0,10,45,45,20,15,65,0,40,10,50,"","Most of the time","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","15e49fd5-5cdc-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Parti québécois","First Quebecer, second Canadian",6,5,5,7,8,"Quebec",25,0.25,0.25,20,0.2,0.25,15,0.15,0.25,20,0.2,0.25,20,0.2,0.25,0,-25,0,-25,0,-25,1,75,0,5,1,25,0,-5,0,-25,0,-25,0,-15,0,20,0,20,0,-13.3333333333333,0,-18.3333333333333,1,31.6666666666667,0,-25,0,15,0,-15,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.33,0,6,1,5,0,5,0,7,1,8,1
"178",1058,"R_1L7FNJHCOIWOSyI","FR","Male",1949,"Quebec","Bachelor’s degree","$110,001 to $150,000","In couple with children","Yes","Retired",0,0,0,2,7,9,"Brown",2,1,5,4,3,35,15,20,20,10,0,70,0,30,0,0,0,100,20,0,0,80,80,20,0,70,0,30,0,"Sometimes","","Rarely","Sometimes","Sometimes","Most of the time","Sometimes","Most of the time","a3df9fd5-5cdc-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Coalition Avenir Québec","Equally Canadian and Quebecer",8,7,9,9,9,"Quebec",35,0.35,0.25,15,0.15,0.25,20,0.2,0.25,20,0.2,0.25,10,0.1,0,0,-25,1,45,0,-25,0,5,0,-25,0,-25,0,-25,1,75,0,-5,0,-25,0,-25,1,55,1,46.6666666666667,0,-13.3333333333333,0,-33.3333333333333,1,45,0,-25,0,5,0,-25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.66,1,NA,0,0.66,1,0.33,0,0.66,1,1,1,0.33,0,1,1,8,1,7,1,9,1,9,1,9,1
"179",1623,"R_7dVRyDqXHz4ZEQx","EN","Male",1977,"New Brunswick","Bachelor’s degree","$110,001 to $150,000","In couple with children","Yes","Working full-time (35 or more hours per week)",0,0,0,0,9,10,"Brown",2,5,4,1,3,35,10,0,55,0,0,0,0,100,0,0,0,100,0,0,0,100,100,0,0,50,0,50,0,"","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Sometimes","d8d89fd5-5cdc-f011-8d4c-002248d5417f","New Brunswick","English","Conservative Party of Canada","Progressive Conservative Party of New Brunswick","First Canadian, second New Brunswicker",4,7,7,8,7,"East Coast",35,0.35,0.25,10,0.1,0,0,0,0,55,0.55,0.5,0,0,0,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,1,66.6666666666667,0,-33.3333333333333,0,-33.3333333333333,0,25,0,-25,0,25,0,-25,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,NA,0,0.66,1,0.33,0,0.66,1,0.66,1,0.66,1,0.33,0,0.66,1,4,0,7,1,7,1,8,1,7,1
"180",649,"R_5XMDsaZRPrOM7kt","FR","Female",1967,"Quebec","Some university","$1 to $30,000","Alone without children","Yes","Unemployed, and looking for work",NA,NA,NA,NA,5,2,"Brown",1,2,4,5,3,30,20,20,0,30,45,20,0,35,30,10,30,30,0,0,50,50,35,30,35,20,30,20,30,"Sometimes","","Sometimes","Most of the time","Rarely","Most of the time","Rarely","Most of the time","cfe29fd5-5cdc-f011-8d4c-002248d5417f","Québec","French","Did not vote","Parti québécois","Solely as Canadian",4,4,4,4,4,"Quebec",30,0.3,0.25,20,0.2,0.25,20,0.2,0.25,0,0,0,30,0.3,0.25,1,20,0,-5,0,-25,0,10,0,5,0,-15,0,5,0,5,0,-25,0,-25,0,25,0,25,0,1.66666666666666,0,-3.33333333333334,0,1.66666666666666,0,-5,0,5,0,-5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0,0,0.33,0,1,1,0.66,1,1,1,4,0,4,0,4,0,4,0,4,0
"181",346,"R_3oGSH9GeaGlghpf","EN","Female",2002,"New Brunswick","Completed technical, community college, CEGEP, College Classique","$110,001 to $150,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,5,0,"Brown",1,4,5,2,3,50,10,10,10,20,30,10,10,50,30,10,40,20,20,20,10,50,30,40,30,30,20,20,30,"","Rarely","Rarely","Sometimes","Sometimes","Sometimes","Most of the time","Sometimes","38d79fd5-5cdc-f011-8d4c-002248d5417f","New Brunswick","English","Did not vote","Did not vote","Solely as Canadian",1,4,2,2,3,"East Coast",50,0.5,0.5,10,0.1,0,10,0.1,0,10,0.1,0,20,0.2,0.25,0,5,0,-15,0,-15,1,25,0,5,0,-15,1,15,0,-5,0,-5,0,-5,0,-15,1,25,0,-3.33333333333334,1,6.66666666666666,0,-3.33333333333334,0,5,0,-5,0,-5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.33,0,0.66,1,0.33,0,0.66,1,0.66,1,0,0,0.66,1,1,0,4,0,2,0,2,0,3,0
"182",235,"R_3GgsAjKI6ps94Yx","FR","Male",1988,"Quebec","Completed secondary/ high school","$60,001 to $90,000","In couple with children","Yes","Working part-time (less than 35 hours per week)",1,1,0,0,4,4,"Brown",2,1,5,4,3,20,20,20,15,25,50,15,10,25,45,30,10,15,25,25,50,0,30,35,35,0,10,85,5,"Sometimes","","Sometimes","Rarely","Sometimes","Most of the time","Sometimes","Rarely","dbde9fd5-5cdc-f011-8d4c-002248d5417f","Québec","English","Bloc Québécois","Quebec Liberal Party","Equally Canadian and Quebecer",6,9,6,7,7,"Quebec",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,15,0.15,0.25,25,0.25,0.25,1,25,0,-10,0,-15,0,0,1,20,0,5,0,-15,0,-10,0,0,0,0,1,25,0,-25,0,-3.33333333333334,0,1.66666666666666,0,1.66666666666666,0,-25,0,-15,1,60,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.66,1,NA,0,0.33,0,0.66,1,0.66,1,1,1,0.33,0,0.33,0,6,1,9,1,6,1,7,1,7,1
"183",394,"R_3nSjtkqJJxvIKTL","FR","Female",1985,"Quebec","Master’s degree","$110,001 to $150,000","Alone with children","Yes","Working full-time (35 or more hours per week)",0,2,0,1,5,6,"Brown",2,3,4,1,5,60,10,5,5,20,25,50,25,0,30,40,10,20,10,20,30,40,10,20,70,15,40,15,30,"Sometimes","","Most of the time","Sometimes","Rarely","Sometimes","Sometimes","Rarely","abdb9fd5-5cdc-f011-8d4c-002248d5417f","Québec","French","Liberal Party of Canada","Coalition Avenir Québec","First Quebecer, second Canadian",4,4,6,6,7,"Quebec",60,0.6,0.5,10,0.1,0,5,0.05,0,5,0.05,0,20,0.2,0.25,0,0,1,25,0,0,0,-25,0,5,1,15,0,-15,0,-5,0,-15,0,-5,0,5,1,15,0,-23.3333333333333,0,-13.3333333333333,1,36.6666666666667,0,-10,1,15,0,-10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0,0,0.33,0,0.33,0,0.66,1,0.33,0,0.33,0,4,0,4,0,6,1,6,1,7,1
"184",543,"R_6OYbFL9s2OfaLwR","EN","Male",1988,"Alberta","Some technical, community college, CEGEP, College Classique","$90,001 to $110,000","Alone without children","No","Working full-time (35 or more hours per week)",NA,NA,NA,NA,5,2,"Brown",2,5,3,1,4,30,30,20,10,10,20,30,30,20,20,10,30,40,10,10,40,40,20,50,30,20,10,40,30,"Sometimes","","Most of the time","Most of the time","Most of the time","Sometimes","Rarely","Rarely","e3aae2d5-5cdc-f011-8d4c-002248d5417f","Alberta","English","Did not vote","Did not vote","Equally Canadian and Albertan",3,2,2,1,1,"Alberta",30,0.3,0.25,30,0.3,0.25,20,0.2,0.25,10,0.1,0,10,0.1,0,0,-5,0,5,0,5,0,-5,0,-5,0,-15,0,5,1,15,0,-15,0,-15,0,15,0,15,0,-13.3333333333333,1,16.6666666666667,0,-3.33333333333334,0,-5,0,-15,1,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0,0,0,0,1,1,0.66,1,0.66,1,0.33,0,3,0,2,0,2,0,1,0,1,0
"185",785,"R_5QyulaG5LErD4E2","EN","Male",1963,"Ontario","Completed technical, community college, CEGEP, College Classique","$30,001 to $60,000","In couple without children","Yes","Not working due to illness/disability, or not looking for work",NA,NA,NA,NA,7,0,"Brown",1,2,4,3,5,40,30,5,25,0,0,75,20,5,0,0,0,100,15,0,50,35,30,30,40,0,0,100,0,"Sometimes","","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Sometimes","93ed9fd5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Conservative Party of Canada","Progressive Conservative Party of Ontario","First Canadian, second Ontarian",7,2,0,4,6,"Ontario",40,0.4,0.5,30,0.3,0.25,5,0.05,0,25,0.25,0.25,0,0,0,0,-25,1,50,0,-5,0,-20,0,-25,0,-25,0,-25,1,75,0,-10,0,-25,1,25,0,10,0,-3.33333333333334,0,-3.33333333333334,1,6.66666666666666,0,-25,0,-25,1,75,0,-25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.66,1,NA,0,0.33,0,0.66,1,0.66,1,0.66,1,0.33,0,0.66,1,7,1,2,0,0,0,4,0,6,1
"186",721,"R_3w0q2qN1wZNeMCT","EN","Male",1962,"Ontario","Completed technical, community college, CEGEP, College Classique","$1 to $30,000","Alone without children","Yes","Retired",NA,NA,NA,NA,3,6,"Brown",1,3,5,2,4,30,30,15,10,15,0,60,0,40,20,60,20,0,0,0,50,50,30,30,40,35,20,25,20,"Sometimes","","Sometimes","Most of the time","Rarely","Sometimes","Most of the time","Sometimes","a5ec9fd5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Liberal Party of Canada","Ontario Liberal Party","Solely as Canadian",6,6,7,5,4,"Ontario",30,0.3,0.25,30,0.3,0.25,15,0.15,0.25,10,0.1,0,15,0.15,0.25,0,-25,1,35,0,-25,0,15,0,-5,1,35,0,-5,0,-25,0,-25,0,-25,0,25,0,25,0,-3.33333333333334,0,-3.33333333333334,1,6.66666666666666,1,10,0,-5,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0,0,0.33,0,0.66,1,0,0,0.66,1,6,1,6,1,7,1,5,0,4,0
"187",582,"R_6dPxaQJTEhVjcVX","EN","Female",1988,"Ontario","Bachelor’s degree","Don’t know/Prefer not to answer","In couple with children","No","Working full-time (35 or more hours per week)",2,0,0,0,5,0,"Brown",1,2,4,3,5,30,10,30,20,10,0,60,0,40,0,10,50,40,0,0,90,10,50,25,25,50,20,20,10,"","Rarely","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Most of the time","a7f49fd5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Did not vote","Did not vote","Solely as Canadian",7,4,4,4,4,"Ontario",30,0.3,0.25,10,0.1,0,30,0.3,0.25,20,0.2,0.25,10,0.1,0,0,-25,1,35,0,-25,0,15,0,-25,0,-15,1,25,0,15,0,-25,0,-25,1,65,0,-15,1,16.6666666666667,0,-8.33333333333334,0,-8.33333333333334,1,25,0,-5,0,-5,0,-15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0.33,0,0.33,0,0.33,0,0.33,0,0.66,1,0.33,0,1,1,7,1,4,0,4,0,4,0,4,0
"188",128,"R_5jdQ9BXA2SrF7Fm","EN","Male",2005,"Ontario","Some technical, community college, CEGEP, College Classique","More than $200,000","Alone without children","Yes","Working part-time (less than 35 hours per week)",NA,NA,NA,NA,5,4,"Brown",2,1,5,3,4,20,20,20,20,20,25,25,25,25,28,12,25,35,25,25,25,25,33,34,33,25,25,25,25,"Sometimes","","Rarely","Rarely","Rarely","Rarely","Rarely","Sometimes","a19be2d5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Liberal Party of Canada","Ontario Liberal Party","Equally Canadian and Ontarian",3,3,2,4,3,"Ontario",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,0,0,0,0,0,0,0,0,0,3,0,-13,0,0,1,10,0,0,0,0,0,0,0,0,0,-0.333333333333336,1,0.666666666666664,0,-0.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.66,1,0.66,1,0.33,0,0.33,0,0.66,1,0.66,1,3,0,3,0,2,0,4,0,3,0
"189",278,"R_1OOBwr8pdcQ3m3F","EN","Female",1979,"Ontario","Master’s degree","$60,001 to $90,000","Alone with children","Yes","Working full-time (35 or more hours per week)",0,0,2,0,5,2,"Brown",2,3,5,1,4,20,20,20,20,20,25,25,25,25,25,25,25,25,20,20,40,20,25,50,25,20,20,20,40,"Sometimes","","Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","03a2e2d5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Liberal Party of Canada","Ontario Liberal Party","Solely as Canadian",6,5,5,5,4,"Ontario",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-5,1,15,0,-5,0,-8.33333333333334,1,16.6666666666667,0,-8.33333333333334,0,-5,0,-5,0,-5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0.33,0,0.33,0,0.66,1,6,1,5,0,5,0,5,0,4,0
"190",622,"R_3cwTED5UrmGhrDg","EN","Female",1965,"Ontario","Completed technical, community college, CEGEP, College Classique","$150,001 to $200,000","In couple with children","Yes","Retired",0,0,0,1,2,9,"Brown",1,4,3,2,5,30,10,10,30,20,0,0,0,100,0,10,10,80,0,0,100,0,100,0,0,100,0,0,0,"Sometimes","","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Rarely","d0f79fd5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Liberal Party of Canada","Progressive Conservative Party of Ontario","First Canadian, second Ontarian",3,3,8,7,1,"Ontario",30,0.3,0.25,10,0.1,0,10,0.1,0,30,0.3,0.25,20,0.2,0.25,0,-25,0,-25,0,-25,1,75,0,-25,0,-15,0,-15,1,55,0,-25,0,-25,1,75,0,-25,1,66.6666666666667,0,-33.3333333333333,0,-33.3333333333333,1,75,0,-25,0,-25,0,-25,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.33,0,0.66,1,0.33,0,0.33,0,3,0,3,0,8,1,7,1,1,0
"191",382,"R_5BmqIo7eAhxUrBG","EN","Female",1990,"Ontario","Bachelor’s degree","$110,001 to $150,000","In couple with children","Yes","Temporarily not working (e.g. parental leave, seasonal worker, in the process of changing jobs)",1,0,0,0,3,4,"Brown",1,2,3,4,5,40,20,40,0,0,70,0,30,0,10,0,10,80,0,0,90,10,10,80,10,20,0,80,0,"Sometimes","","Most of the time","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","5c9ce2d5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Green Party of Canada","Green Party of Ontario","Solely as Canadian",5,3,4,1,1,"Ontario",40,0.4,0.5,20,0.2,0.25,40,0.4,0.5,0,0,0,0,0,0,1,45,0,-25,0,5,0,-25,0,-15,0,-25,0,-15,1,55,0,-25,0,-25,1,65,0,-15,0,-23.3333333333333,1,46.6666666666667,0,-23.3333333333333,0,-5,0,-25,1,55,0,-25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.66,1,NA,0,0,0,0.33,0,0.66,1,0.66,1,0.33,0,0.33,0,5,0,3,0,4,0,1,0,1,0
"192",846,"R_3Fswb0sXS3d8xOt","EN","Female",1962,"Ontario","Bachelor’s degree","$110,001 to $150,000","In couple without children","Yes","Retired",NA,NA,NA,NA,5,4,"Brown",1,4,2,3,5,30,50,10,5,5,0,50,50,0,0,10,0,90,10,0,50,40,0,100,0,100,0,0,0,"Sometimes","","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Most of the time","afa0e2d5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Liberal Party of Canada","Progressive Conservative Party of Ontario","Solely as Canadian",8,5,5,5,2,"Ontario",30,0.3,0.25,50,0.5,0.5,10,0.1,0,5,0.05,0,5,0.05,0,0,-25,0,25,0,25,0,-25,0,-25,0,-15,0,-25,1,65,0,-15,0,-25,1,25,0,15,0,-33.3333333333333,1,66.6666666666667,0,-33.3333333333333,1,75,0,-25,0,-25,0,-25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.66,1,NA,0,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,1,1,8,1,5,0,5,0,5,0,2,0
"193",1431,"R_7w7DzSANvUDZa6J","FR","Female",1985,"Quebec","Bachelor’s degree","$150,001 to $200,000","In couple with children","Yes","Working full-time (35 or more hours per week)",0,0,2,0,5,4,"Brown",1,2,5,4,3,40,30,10,10,10,20,30,30,20,10,40,10,40,35,10,20,35,20,45,35,20,40,20,20,"Sometimes","","Rarely","Rarely","Sometimes","Rarely","Sometimes","Rarely","92da9fd5-5cdc-f011-8d4c-002248d5417f","Québec","French","Did not vote","Coalition Avenir Québec","Equally Canadian and Quebecer",6,3,3,4,5,"Quebec",40,0.4,0.5,30,0.3,0.25,10,0.1,0,10,0.1,0,10,0.1,0,0,-5,0,5,0,5,0,-5,0,-15,0,15,0,-15,0,15,0,10,0,-15,0,-5,0,10,0,-13.3333333333333,1,11.6666666666667,0,1.66666666666666,0,-5,1,15,0,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,1,NA,0,0.66,1,0.66,1,0.66,1,0.33,0,0.33,0,0.33,0,6,1,3,0,3,0,4,0,5,0
"194",823,"R_3mdUyPM44nep3kb","EN","Male",1985,"Newfoundland and Labrador","Some university","$30,001 to $60,000","Alone with children","Yes","Unemployed, and looking for work",0,0,0,0,5,7,"Brown",1,4,5,3,2,35,15,5,25,20,0,0,100,0,0,0,100,0,0,0,50,50,0,20,80,0,50,0,50,"","Rarely","Most of the time","Most of the time","Rarely","Sometimes","Sometimes","Most of the time","25d49fd5-5cdc-f011-8d4c-002248d5417f","Newfoundland and Labrador","English","Did not vote","Did not vote","Solely as Canadian",4,5,5,5,7,"East Coast",35,0.35,0.25,15,0.15,0.25,5,0.05,0,25,0.25,0.25,20,0.2,0.25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,1,75,0,-25,0,-25,0,-25,0,25,0,25,0,-33.3333333333333,0,-13.3333333333333,1,46.6666666666667,0,-25,0,25,0,-25,0,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.33,0,0,0,0,0,0.33,0,0.66,1,0.33,0,1,1,4,0,5,0,5,0,5,0,7,1
"195",511,"R_6ACiPLTo8KV7JGp","FR","Female",1971,"Quebec","Bachelor’s degree","$60,001 to $90,000","Alone with children","Yes","Working full-time (35 or more hours per week)",0,0,1,0,5,6,"Brown",1,2,4,3,5,50,20,10,10,10,10,10,10,70,15,60,25,0,10,0,70,20,10,80,10,10,60,0,30,"","Most of the time","Sometimes","Sometimes","Rarely","Sometimes","Rarely","Rarely","0bdf9fd5-5cdc-f011-8d4c-002248d5417f","Québec","French","Bloc Québécois","Québec solidaire","Solely as Quebecer",6,5,5,5,5,"Quebec",50,0.5,0.5,20,0.2,0.25,10,0.1,0,10,0.1,0,10,0.1,0,0,-15,0,-15,0,-15,1,45,0,-10,1,35,0,0,0,-25,0,-15,0,-25,1,45,0,-5,0,-23.3333333333333,1,46.6666666666667,0,-23.3333333333333,0,-15,1,35,0,-25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0.33,0,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,6,1,5,0,5,0,5,0,5,0
"196",535,"R_5RUHNI2pjz36M9U","EN","Female",2002,"Ontario","Some university","$60,001 to $90,000","In couple without children","Yes","Working full-time (35 or more hours per week)",NA,NA,NA,NA,2,10,"Brown",2,1,5,3,4,20,20,20,20,20,0,0,100,0,100,0,0,0,0,0,20,80,50,50,0,0,0,100,0,"Sometimes","","Most of the time","Most of the time","Rarely","Sometimes","Rarely","Sometimes","eea0e2d5-5cdc-f011-8d4c-002248d5417f","Ontario","English","Liberal Party of Canada","Ontario New Democratic Party","Equally Canadian and Ontarian",4,1,1,1,0,"Ontario",20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,20,0.2,0.25,0,-25,0,-25,1,75,0,-25,1,75,0,-25,0,-25,0,-25,0,-25,0,-25,0,-5,1,55,0,16.6666666666667,0,16.6666666666667,0,-33.3333333333333,0,-25,0,-25,1,75,0,-25,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.66,1,NA,0,0,0,0,0,0.33,0,0.66,1,0.66,1,0.66,1,4,0,1,0,1,0,1,0,0,0
"197",902,"R_7ImSYf7XsGomv8l","EN","Female",1956,"Alberta","Bachelor’s degree","$60,001 to $90,000","In couple without children","Yes","Retired",NA,NA,NA,NA,3,5,"Brown",1,2,4,3,5,50,20,5,15,10,15,15,10,60,10,10,10,70,10,5,25,60,35,35,30,10,40,30,20,"","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","c2abe2d5-5cdc-f011-8d4c-002248d5417f","Alberta","English","Liberal Party of Canada","New Democratic Party","First Canadian, second Albertan",4,3,5,1,2,"Alberta",50,0.5,0.5,20,0.2,0.25,5,0.05,0,15,0.15,0.25,10,0.1,0,0,-10,0,-10,0,-15,1,35,0,-15,0,-15,0,-15,1,45,0,-15,0,-20,0,0,1,35,0,1.66666666666666,0,1.66666666666666,0,-3.33333333333334,0,-15,1,15,0,5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.66,1,0.33,0,0.33,0,0.66,1,0.66,1,0.33,0,0.66,1,4,0,3,0,5,0,1,0,2,0
