"","id","userFR_bin","ses_male_bin","ses_age","age1824_bin","age2534_bin","age3544_bin","age4554_bin","age5564_bin","age65plus_bin","alberta_bin","bcolumbia_bin","nova_scotia_bin","ontario_bin","quebec_bin","yukon_bin","ses_french_bin","ses_education_char","ses_educBachelor_bin","ses_educElementary_bin","ses_educSecondaryCompleted_bin","ses_educTechnicalCompleted_bin","ses_educMaster_bin","ses_educDoctorate_bin","ses_educHighSchoolSome_bin","ses_educTechnicalSome_bin","ses_educUniversitySome_bin","ses_income_char","ses_income_num","ses_income30000_bin","ses_income60000_bin","ses_income90000_bin","ses_income110000_bin","ses_income150000_bin","ses_income200000_bin","ses_incomeMore200000_bin","ses_postalCode","ses_matStatus","ses_matStatus_char","matStatus_single_bin","matStatus_married_bin","matStatus_commonlaw_bin","matStatus_widow_bin","matStatus_divorced_bin","ses_home_ownership_char","home_owned_bin","home_rented_bin","ses_children_char","alone_with_children_bin","alone_without_children_bin","couple_with_children_bin","couple_without_children_bin","ses_citizenYes_bin","ses_employ_status_char","employ_caregiver_bin","employ_student_bin","employ_disabled_bin","employ_retired_bin","employ_seasonal_bin","employ_self_bin","employ_temp_notwork_bin","employ_unemployed_bin","employ_fulltime_bin","employ_parttime_bin","ses_family_structure_char","family_single_bin","family_separate_bin","family_first_union_bin","family_second_union_bin","family_other_bin","ses_children05_char","ses_0children05_bin","ses_1children05_bin","ses_2children05_bin","ses_3children05_bin","ses_children612_char","ses_0children612_bin","ses_1children612_bin","ses_2children612_bin","ses_3children612_bin","ses_children1317_char","ses_0children1317_bin","ses_1children1317_bin","ses_2children1317_bin","ses_3children1317_bin","ses_4children1317_bin","ses_children18_char","ses_0children18_bin","ses_1children18_bin","ses_2children18_bin","ses_3children18_bin","ses_4children18_bin","ideo_right_num","ideo_interest_politics_num","ideo_cynicism","ideo_cynicism_char","ideo_them_bin","ideo_party_bin","ideo_country_bin","ideo_dontknow_bin","budget_health_priority_num","budget_education_priority_num","budget_pensions_priority_num","budget_taxes_priority_num","budget_debt_priority_num","budget_spend_prio_health_norm","budget_spend_prio_seniors_norm","budget_spend_prio_childcare_norm","budget_spend_prio_costLiving_norm","budget_spend_prio_climateChange_norm","tradeoff_childcare_num","tradeoff_childcare_higher_taxes_num","tradeoff_childcare_by_cutting_num","tradeoff_childcare_debt_num","tradeoff_no_taxes_num","tradeoff_taxes_sales_num","tradeoff_taxes_high_income_num","tradeoff_taxes_wealthy_num","tradeoff_taxconst_char","tradeoff_capital_bin","tradeoff_sales_bin","tradeoff_income_bin","tradeoff_no_exception_bin","tradeoff_dontremember_bin","tradeoff_childcare_benefits_num","tradeoff_childcare_lowincome_num","tradeoff_childcare_char","tradeoff_childcare_benefits_bin","tradeoff_childcare_income_bin","tradeoff_childcare_dontremember_bin","tradeoff_childcare_no_mention_bin","tradeoff_senior_benefits_num","tradeoff_senior_income_num"
"26",26,1,1,20,1,0,0,0,0,0,0,0,0,0,1,0,1,"some_technical_community_college_cegep_college_classique",0,0,0,0,0,0,0,1,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"G8b",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,NA,NA,NA,NA,NA,1,"student_attending_school",0,1,0,0,0,0,0,0,0,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.55,1,"The country","the_country",0,0,1,0,1,0.5,0,0.25,0.75,0.25,0,0.25,0.25,0.25,0.66,NA,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.33,NA
"27",27,1,1,59,0,0,0,0,1,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"G1m",NA,"married",0,1,0,0,0,"rented",0,1,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.7,"The country","the_country",0,0,1,0,0.75,1,0,0.25,0.5,0.5,0.25,0,0,0.25,NA,0.66,NA,NA,NA,NA,0.66,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.33
"28",28,1,1,35,0,0,1,0,0,0,0,0,0,0,1,0,1,"professional_degree_or_doctorate",0,0,0,0,0,1,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"G7H",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_part_time_less_than_35_hours_per_week",0,0,0,0,0,0,0,0,0,1,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"2 enfants 0-5 ans",0,0,1,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.22,0.8,"Their party","their_party",0,1,0,0,0.75,1,0,0.5,0.25,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,1,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66
"29",29,1,1,61,0,0,0,0,1,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"G1S",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"1 enfant 18+ ans",0,1,0,0,0,0.44,0.7,"The country","the_country",0,0,1,0,0.5,0.25,0,0.75,1,0,0.25,0,0,0.5,NA,NA,NA,NA,1,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"30",30,1,0,71,0,0,0,0,0,1,0,0,0,0,1,0,1,"some_technical_community_college_cegep_college_classique",0,0,0,0,0,0,0,1,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"G1S",NA,"married",0,1,0,0,0,"rented",0,1,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,1,"Their party","their_party",0,1,0,0,1,0.75,0.5,0.25,0,0.25,0.25,0,0.25,0.25,NA,0.66,NA,NA,NA,0.66,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.33
"31",31,1,1,45,0,0,0,1,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"g7a",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.8,"Their party","their_party",0,1,0,0,1,0.75,0.5,0.25,0,0.5,0,0,0.25,0.25,NA,NA,0.33,NA,NA,0.66,NA,NA,"A capital gains tax.",1,0,0,0,0,NA,0.33,"I don’t remember.",0,0,1,0,0.66,NA
"32",32,1,1,38,0,0,1,0,0,0,0,0,0,0,1,0,1,"some_university",0,0,0,0,0,0,0,0,1,"$110,001_to_$150,000",NA,0,0,0,0,1,0,0,"H1Y",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.8,"Their party","their_party",0,1,0,0,1,0.75,0.25,0.5,0,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.66,"A capital gains tax.",1,0,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66
"33",33,1,1,69,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"J0R",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.8,"Their party","their_party",0,1,0,0,1,0.5,0.25,0.75,0,0.5,0.25,0.25,0.25,0,NA,NA,NA,NA,0.33,NA,NA,NA,"I don’t remember.",0,0,0,0,1,0.33,NA,"No trade-off was mentioned.",0,0,0,1,0.33,NA
"34",34,1,1,47,0,0,0,1,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"J2H",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_with_children",1,0,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"single parent",1,0,0,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"2 enfants 13-17 ans",0,0,1,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.33,0.8,"Their party","their_party",0,1,0,0,1,0.75,0,0.25,0.5,0.5,0.25,0,0,0,NA,NA,NA,0.33,NA,NA,0.66,NA,"A tax on high incomes.",0,0,1,0,0,NA,0.33,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,1,NA
"35",35,1,0,53,0,0,0,1,0,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"G3B",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two parents_in_a_relationship_in_a_second_union_marriage_or_common_law",0,0,0,1,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"1 enfant 18+ ans",0,1,0,0,0,0.33,0.9,"Their party","their_party",0,1,0,0,1,0.75,0.5,0.25,0,0.5,0.25,0,0,0.25,NA,NA,NA,0.66,0,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66
"36",36,1,1,46,0,0,0,1,0,0,0,0,0,0,1,0,0,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"H7a",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"self_employed",0,0,0,0,0,1,0,0,0,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"1 enfant 0-5 ans",0,1,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.77,0.8,"Themselves","themselves",1,0,0,0,0.75,1,0.25,0.5,0,0.5,0,0.25,0.25,0,0.66,NA,NA,NA,NA,NA,NA,0.33,"I don’t remember.",0,0,0,0,1,NA,0.33,"I don’t remember.",0,0,1,0,0.33,NA
"37",37,1,0,65,0,0,0,0,0,1,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J7E",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.8,"The country","the_country",0,0,1,0,0.75,1,0.5,0,0.25,0.25,0,0.25,0,0.25,NA,NA,NA,NA,NA,NA,NA,0.66,"No exception was mentioned.",0,0,0,1,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66
"38",38,1,1,57,0,0,0,0,1,0,0,0,0,0,1,0,NA,"master_degree",0,0,0,0,1,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"H2S",NA,"divorced",0,0,0,0,1,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_with_children",1,0,0,0,0,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"single parent",1,0,0,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"1 enfant 18+ ans",0,1,0,0,0,0.33,0.6,"The country","the_country",0,0,1,0,0.75,1,0,0.5,0.25,0.25,0.25,0,0,0.25,NA,NA,0.66,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.33,NA
"39",39,1,1,72,0,0,0,0,0,1,0,0,0,0,1,0,1,"professional_degree_or_doctorate",0,0,0,0,0,1,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"H3A",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,1,"The country","the_country",0,0,1,0,0.5,0.75,0.25,0,1,0.5,0.25,0,0,0,NA,NA,0.33,NA,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.33,NA
"40",40,1,0,67,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"G1X",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.8,"The country","the_country",0,0,1,0,0.75,0.5,0.25,0,1,0.25,0.25,0.25,0,0.25,NA,NA,NA,NA,0.66,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66
"41",41,1,1,78,0,0,0,0,0,1,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"G8Y",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,1,"The country","the_country",0,0,1,0,1,0.75,0.25,0.5,0,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,0.66,NA,NA,NA,1,"A capital gains tax.",1,0,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.33,NA
"42",42,1,1,78,0,0,0,0,0,1,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"H2X",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.8,"The country","the_country",0,0,1,0,0.75,1,0.25,0,0.5,0,0.25,0,0,0.5,NA,NA,NA,0.66,NA,0.66,NA,NA,"No exception was mentioned.",0,0,0,1,0,1,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,1,NA
"43",43,1,1,34,0,1,0,0,0,0,0,0,0,0,1,0,1,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"G1R",NA,"common_law",0,0,1,0,0,"rented",0,1,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.9,"Their party","their_party",0,1,0,0,1,0.75,0.5,0.25,0,0.5,0,0,0,0.5,NA,NA,NA,NA,NA,NA,0.33,NA,"A tax on high incomes.",0,0,1,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,1
"44",44,1,1,65,0,0,0,0,0,1,0,0,0,0,1,0,1,"some_university",0,0,0,0,0,0,0,0,1,"More_than_$200,000",NA,0,0,0,0,0,0,1,"j8e",NA,"widower",0,0,0,1,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,1,"The country","the_country",0,0,1,0,0.5,0.75,0,1,0.25,0.25,0.25,0.25,0,0,NA,NA,0.66,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,1
"45",45,1,0,43,0,0,1,0,0,0,0,0,0,0,1,0,1,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"$30,001_to_$60,000",NA,0,1,0,0,0,0,0,"H1X",NA,"common_law",0,0,1,0,0,"rented",0,1,"in_couple_with_children",0,0,1,0,0,"temporarily_not_working_parental_leave_seasonal_worker_in_the_process_of_changing_jobs",0,0,0,0,0,0,1,0,0,0,"other",0,0,0,0,1,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"2 enfants 13-17 ans",0,0,1,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.11,0.8,"Don’t know","dont_know",0,0,0,1,0.75,1,0.5,0.25,0,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,1,"A capital gains tax.",1,0,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,1
"46",46,1,0,37,0,0,1,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$30,001_to_$60,000",NA,0,1,0,0,0,0,0,"h1w",NA,"single",1,0,0,0,0,"rented",0,1,"alone_without_children",0,1,0,0,1,"working_part_time_less_than_35_hours_per_week",0,0,0,0,0,0,0,0,0,1,"two parents_in_a_relationship_in_a_second_union_marriage_or_common_law",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.5,"Their party","their_party",0,1,0,0,0.75,1,0.5,0.25,0,0.25,0.25,0.25,0.25,0.5,NA,NA,NA,NA,NA,0.66,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.33
"47",47,1,0,37,0,0,1,0,0,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$110,001_to_$150,000",NA,0,0,0,0,1,0,0,"G1H",NA,"single",1,0,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"alone_without_children",0,1,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.8,"Their party","their_party",0,1,0,0,0.75,1,0,0.25,0.5,0.25,0.25,0.25,0,0.25,NA,NA,NA,NA,NA,NA,NA,1,"A capital gains tax.",1,0,0,0,0,NA,1,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,0.66,NA
"48",48,1,0,43,0,0,1,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"H7L",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"0 enfant 0-5 ans",1,0,0,0,"1 enfant 6-12 ans",0,1,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"0 enfant 18+ ans",1,0,0,0,0,0.11,0.7,"The country","the_country",0,0,1,0,0.75,1,0.25,0.5,0,0.25,0.25,0.25,0,0.25,1,NA,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,0.66,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,0.66,NA
"49",49,1,0,30,0,1,0,0,0,0,0,0,0,0,1,0,1,"bachelor_degree",1,0,0,0,0,0,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"H2S",NA,"common_law",0,0,1,0,0,"rented",0,1,"in_couple_without_children",0,0,0,1,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.6,"Their party","their_party",0,1,0,0,1,0.75,0.25,0,0.5,0.25,0.25,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,0.66,NA,"A tax on high incomes.",0,0,1,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,0.66
"50",50,1,0,62,0,0,0,0,1,0,0,0,0,0,1,0,1,"completed_technical_community_college_cegep_college_classique",0,0,0,1,0,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"J2B",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_without_children",0,0,0,1,1,"retired",0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.7,"The country","the_country",0,0,1,0,1,0.75,0.25,0.5,0,0.25,0,0,0.25,0.25,NA,NA,NA,NA,NA,NA,0.33,NA,"A tax on high incomes.",0,0,1,0,0,0.33,NA,"A reduction in other family benefits (e.g., child tax credits or parental leave payments).",1,0,0,0,NA,1
"51",51,1,1,63,0,0,0,0,1,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$90,001_to_$110,000",NA,0,0,0,1,0,0,0,"H2J",NA,"divorced",0,0,0,0,1,"rented",0,1,"alone_without_children",0,1,0,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"other",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.9,"Their party","their_party",0,1,0,0,1,0.75,0.25,0.5,0,0.25,0.25,0.25,0,0.25,NA,NA,NA,NA,NA,0.33,NA,NA,"An increase in sales taxes.",0,1,0,0,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.33
"52",52,1,1,46,0,0,0,1,0,0,0,0,0,0,1,0,1,"master_degree",0,0,0,0,1,0,0,0,0,"$150,001_to_$200,000",NA,0,0,0,0,0,1,0,"J1C",NA,"married",0,1,0,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"3 enfants 13-17 ans",0,0,0,1,0,"1 enfant 18+ ans",0,1,0,0,0,0.22,0.6,"Their party","their_party",0,1,0,0,0.25,1,0,0.5,0.75,0,0,0,0,0.75,NA,NA,NA,NA,0.33,NA,NA,NA,"No exception was mentioned.",0,0,0,1,0,NA,0.66,"An increase in the price of childcare for middle- and upper-class families.",0,1,0,0,NA,0.66
"53",53,1,1,56,0,0,0,0,1,0,0,0,0,0,1,0,1,"professional_degree_or_doctorate",0,0,0,0,0,1,0,0,0,"More_than_$200,000",NA,0,0,0,0,0,0,1,"H3P",NA,"common_law",0,0,1,0,0,"owned_by_your_family_or_a_member_of_your_household",1,0,"in_couple_with_children",0,0,1,0,1,"working_full_time_35_or_more_hours_per_week",0,0,0,0,0,0,0,0,1,0,"two_parents_in_a_relationship_in_a_first_union_marriage_or_common_law",0,0,1,0,0,"0 enfant 0-5 ans",1,0,0,0,"0 enfant 6-12 ans",1,0,0,0,"0 enfant 13-17 ans",1,0,0,0,0,"1 enfant 18+ ans",0,1,0,0,0,NA,0,"Themselves","themselves",1,0,0,0,0.75,1,0.5,0.25,0,0.25,0,0.25,0.25,0.25,NA,NA,NA,NA,NA,NA,1,NA,"A tax on high incomes.",0,0,1,0,0,0.33,NA,"No trade-off was mentioned.",0,0,0,1,0.33,NA
