"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"cc1_pref_lpm","Cut other spending","incomeHigh_bin",2000,-0.004,-0.061,0.053,0.892,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","quebec_bin",2000,-0.01,-0.107,0.087,0.841,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","region_eastcoast_bin",2000,-0.005,-0.065,0.055,0.874,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","ses_french_bin",2000,-0.003,-0.095,0.088,0.944,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","ses_male_bin",2000,-0.064,-0.108,-0.02,0.004,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","trust_inst_fed_bin",2000,-0.028,-0.083,0.027,0.323,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","trust_inst_prov_bin",2000,-0.001,-0.056,0.055,0.983,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","univ_educ_bin",2000,-0.053,-0.097,-0.009,0.017,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","vote_PCC_bin",2000,-0.086,-0.151,-0.02,0.01,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Cut other spending","vote_PLC_bin",2000,-0.038,-0.098,0.022,0.209,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","age18_34_bin",1999,0.052,-0.008,0.113,0.09,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","age55plus_bin",1999,-0.038,-0.092,0.017,0.175,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","alberta_bin",1999,-0.027,-0.084,0.03,0.347,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","children_bin",1999,0.016,-0.029,0.06,0.495,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","employ_fulltime_bin",1999,0.025,-0.022,0.073,0.295,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_define_QC_first_bin",1999,0.071,-0.016,0.158,0.108,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_right_num",1999,-0.154,-0.259,-0.049,0.004,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_vote_fed_left",1999,-0.079,-0.19,0.031,0.158,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ideo_vote_prov_left",1999,0.095,0.032,0.157,0.003,"**","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","incomeHigh_bin",1999,-0.033,-0.088,0.021,0.229,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","quebec_bin",1999,0.016,-0.081,0.113,0.749,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","region_eastcoast_bin",1999,-0.043,-0.1,0.014,0.143,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ses_french_bin",1999,-0.038,-0.128,0.052,0.407,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","ses_male_bin",1999,-0.023,-0.065,0.019,0.287,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","trust_inst_fed_bin",1999,0.064,0.008,0.119,0.024,"*","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","trust_inst_prov_bin",1999,0.004,-0.05,0.058,0.877,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","univ_educ_bin",1999,0.013,-0.028,0.054,0.533,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","vote_PCC_bin",1999,-0.109,-0.169,-0.049,0,"***","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","Increase debt","vote_PLC_bin",1999,0.011,-0.048,0.07,0.723,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","age18_34_bin",2000,-0.152,-0.213,-0.091,0,"***","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","age55plus_bin",2000,-0.046,-0.104,0.012,0.116,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","alberta_bin",2000,0.018,-0.042,0.079,0.554,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","children_bin",2000,-0.116,-0.163,-0.069,0,"***","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","employ_fulltime_bin",2000,-0.009,-0.058,0.04,0.714,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_define_QC_first_bin",2000,-0.073,-0.162,0.016,0.106,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_right_num",2000,0.291,0.181,0.402,0,"***","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_vote_fed_left",2000,-0.096,-0.209,0.017,0.096,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ideo_vote_prov_left",2000,-0.059,-0.125,0.007,0.079,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","incomeHigh_bin",2000,0.007,-0.051,0.064,0.82,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","quebec_bin",2000,0.028,-0.074,0.129,0.592,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","region_eastcoast_bin",2000,-0.021,-0.083,0.04,0.492,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ses_french_bin",2000,0.009,-0.085,0.103,0.851,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","ses_male_bin",2000,0.015,-0.029,0.059,0.507,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","trust_inst_fed_bin",2000,-0.072,-0.13,-0.014,0.015,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","trust_inst_prov_bin",2000,0.001,-0.057,0.059,0.973,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","univ_educ_bin",2000,0.005,-0.04,0.049,0.839,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","vote_PCC_bin",2000,0.066,0.001,0.131,0.048,"*","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_pref_lpm","No increase, regardless of implications for issue","vote_PLC_bin",2000,-0.021,-0.08,0.039,0.495,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","age18_34_bin",1977,-0.007,-0.031,0.016,0.551,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","age55plus_bin",1977,-0.016,-0.036,0.003,0.104,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","alberta_bin",1977,-0.014,-0.036,0.008,0.213,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","children_bin",1977,0.002,-0.016,0.02,0.801,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","employ_fulltime_bin",1977,-0.027,-0.044,-0.009,0.003,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_define_QC_first_bin",1977,0.022,-0.017,0.061,0.277,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_right_num",1977,-0.05,-0.093,-0.008,0.019,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_vote_fed_left",1977,-0.02,-0.063,0.024,0.375,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ideo_vote_prov_left",1977,0.016,-0.009,0.041,0.218,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","incomeHigh_bin",1977,0.012,-0.012,0.036,0.342,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","quebec_bin",1977,0.007,-0.026,0.041,0.679,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","region_eastcoast_bin",1977,-0.009,-0.032,0.015,0.471,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ses_french_bin",1977,-0.017,-0.044,0.009,0.203,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","ses_male_bin",1977,0.016,-0.001,0.032,0.067,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","trust_inst_fed_bin",1977,0.017,-0.005,0.039,0.123,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","trust_inst_prov_bin",1977,-0.002,-0.022,0.018,0.861,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","univ_educ_bin",1977,0.011,-0.005,0.028,0.169,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","vote_PCC_bin",1977,-0.009,-0.032,0.015,0.454,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Raise taxes","vote_PLC_bin",1977,-0.002,-0.026,0.022,0.854,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","age18_34_bin",1979,0.056,0.016,0.097,0.006,"**","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","age55plus_bin",1979,0.005,-0.03,0.041,0.762,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","alberta_bin",1979,0,-0.036,0.036,0.997,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","children_bin",1979,0.03,0.001,0.06,0.046,"*","Positive","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","employ_fulltime_bin",1979,0.01,-0.022,0.042,0.539,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_define_QC_first_bin",1979,-0.06,-0.111,-0.01,0.019,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_right_num",1979,-0.012,-0.08,0.056,0.73,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_vote_fed_left",1979,0.018,-0.054,0.09,0.622,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ideo_vote_prov_left",1979,-0.05,-0.09,-0.009,0.016,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","incomeHigh_bin",1979,-0.007,-0.041,0.027,0.694,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","quebec_bin",1979,0.049,-0.014,0.112,0.128,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","region_eastcoast_bin",1979,0,-0.037,0.036,0.981,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ses_french_bin",1979,-0.028,-0.083,0.027,0.314,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","ses_male_bin",1979,-0.026,-0.052,0.001,0.056,".","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","trust_inst_fed_bin",1979,-0.02,-0.05,0.011,0.204,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","trust_inst_prov_bin",1979,-0.018,-0.05,0.014,0.279,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","univ_educ_bin",1979,-0.032,-0.059,-0.005,0.02,"*","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","vote_PCC_bin",1979,0,-0.041,0.041,0.997,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Cut other spending","vote_PLC_bin",1979,-0.006,-0.041,0.028,0.715,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","age18_34_bin",1978,0.02,-0.014,0.053,0.245,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","age55plus_bin",1978,0.004,-0.023,0.032,0.761,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","alberta_bin",1978,-0.022,-0.052,0.008,0.15,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","children_bin",1978,0.01,-0.014,0.034,0.43,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","employ_fulltime_bin",1978,0.019,-0.006,0.044,0.136,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_define_QC_first_bin",1978,0.019,-0.028,0.066,0.438,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_right_num",1978,-0.087,-0.146,-0.029,0.003,"**","Negative","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_vote_fed_left",1978,-0.002,-0.059,0.056,0.953,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","ideo_vote_prov_left",1978,0.026,-0.009,0.061,0.151,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","incomeHigh_bin",1978,-0.013,-0.042,0.016,0.388,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","quebec_bin",1978,-0.021,-0.076,0.035,0.462,"","No clear effect","cc1","Increase childcare spending, how to fund it"
"cc1_intense_lpm","Increase debt","region_eastcoast_bin",1978,0,-0.032,0.031,0.977,"","No clear effect","cc1","Increase childcare spending, how to fund it"
